SKU,Name,Brand,Category,Series,Poles,RatedCurrent_A,Capacity_kVAr,BreakingCapacity_kA,LeakageCurrent_mA,Width_mm,Height_mm,Depth_mm,Pitch_mm,Price_VND
EZ9 1P 10A,Easy9 MCB 1P 10A 4.5kA,Schneider Electric,MCB,Easy9,1,10,,4.5,,18,85,69,0,112200
EZ9 1P 16A,Easy9 MCB 1P 16A 4.5kA,Schneider Electric,MCB,Easy9,1,16,,4.5,,18,85,69,0,112200
EZ9 1P 20A,Easy9 MCB 1P 20A 4.5kA,Schneider Electric,MCB,Easy9,1,20,,4.5,,18,85,69,0,112200
EZ9 1P 25A,Easy9 MCB 1P 25A 4.5kA,Schneider Electric,MCB,Easy9,1,25,,4.5,,18,85,69,0,112200
EZ9 1P 32A,Easy9 MCB 1P 32A 4.5kA,Schneider Electric,MCB,Easy9,1,32,,4.5,,18,85,69,0,112200
EZ9 1P 40A,Easy9 MCB 1P 40A 4.5kA,Schneider Electric,MCB,Easy9,1,40,,4.5,,18,85,69,0,161700
EZ9 1P 50A,Easy9 MCB 1P 50A 4.5kA,Schneider Electric,MCB,Easy9,1,50,,4.5,,18,85,69,0,264000
EZ9 1P 63A,Easy9 MCB 1P 63A 4.5kA,Schneider Electric,MCB,Easy9,1,63,,4.5,,18,85,69,0,264000
EZ9 2P 6A,Easy9 MCB 2P 6A 4.5kA,Schneider Electric,MCB,Easy9,2,6,,4.5,,36,85,69,18,316400
EZ9 2P 10A,Easy9 MCB 2P 10A 4.5kA,Schneider Electric,MCB,Easy9,2,10,,4.5,,36,85,69,18,316400
EZ9 2P 16A,Easy9 MCB 2P 16A 4.5kA,Schneider Electric,MCB,Easy9,2,16,,4.5,,36,85,69,18,316400
EZ9 2P 20A,Easy9 MCB 2P 20A 4.5kA,Schneider Electric,MCB,Easy9,2,20,,4.5,,36,85,69,18,316400
EZ9 2P 25A,Easy9 MCB 2P 25A 4.5kA,Schneider Electric,MCB,Easy9,2,25,,4.5,,36,85,69,18,316400
EZ9 2P 32A,Easy9 MCB 2P 32A 4.5kA,Schneider Electric,MCB,Easy9,2,32,,4.5,,36,85,69,18,316400
EZ9 2P 40A,Easy9 MCB 2P 40A 4.5kA,Schneider Electric,MCB,Easy9,2,40,,4.5,,36,85,69,18,456000
EZ9 2P 50A,Easy9 MCB 2P 50A 4.5kA,Schneider Electric,MCB,Easy9,2,50,,4.5,,36,85,69,18,744500
EZ9 2P 63A,Easy9 MCB 2P 63A 4.5kA,Schneider Electric,MCB,Easy9,2,63,,4.5,,36,85,69,18,744500
EZ9 3P 6A,Easy9 MCB 3P 6A 4.5kA,Schneider Electric,MCB,Easy9,3,6,,4.5,,54,85,69,18,561000
EZ9 3P 10A,Easy9 MCB 3P 10A 4.5kA,Schneider Electric,MCB,Easy9,3,10,,4.5,,54,85,69,18,561000
EZ9 3P 16A,Easy9 MCB 3P 16A 4.5kA,Schneider Electric,MCB,Easy9,3,16,,4.5,,54,85,69,18,561000
EZ9 3P 20A,Easy9 MCB 3P 20A 4.5kA,Schneider Electric,MCB,Easy9,3,20,,4.5,,54,85,69,18,561000
EZ9 3P 25A,Easy9 MCB 3P 25A 4.5kA,Schneider Electric,MCB,Easy9,3,25,,4.5,,54,85,69,18,561000
EZ9 3P 32A,Easy9 MCB 3P 32A 4.5kA,Schneider Electric,MCB,Easy9,3,32,,4.5,,54,85,69,18,561000
EZ9 3P 40A,Easy9 MCB 3P 40A 4.5kA,Schneider Electric,MCB,Easy9,3,40,,4.5,,54,85,69,18,808500
EZ9 3P 50A,Easy9 MCB 3P 50A 4.5kA,Schneider Electric,MCB,Easy9,3,50,,4.5,,54,85,69,18,1320000
EZ9 3P 63A,Easy9 MCB 3P 63A 4.5kA,Schneider Electric,MCB,Easy9,3,63,,4.5,,54,85,69,18,1320000
EZ9 4P 6A,Easy9 MCB 4P 6A 4.5kA,Schneider Electric,MCB,Easy9,4,6,,4.5,,72,85,69,18,794400
EZ9 4P 10A,Easy9 MCB 4P 10A 4.5kA,Schneider Electric,MCB,Easy9,4,10,,4.5,,72,85,69,18,794400
EZ9 4P 16A,Easy9 MCB 4P 16A 4.5kA,Schneider Electric,MCB,Easy9,4,16,,4.5,,72,85,69,18,794400
EZ9 4P 20A,Easy9 MCB 4P 20A 4.5kA,Schneider Electric,MCB,Easy9,4,20,,4.5,,72,85,69,18,794400
EZ9 4P 25A,Easy9 MCB 4P 25A 4.5kA,Schneider Electric,MCB,Easy9,4,25,,4.5,,72,85,69,18,794400
EZ9 4P 32A,Easy9 MCB 4P 32A 4.5kA,Schneider Electric,MCB,Easy9,4,32,,4.5,,72,85,69,18,794400
EZ9 4P 40A,Easy9 MCB 4P 40A 4.5kA,Schneider Electric,MCB,Easy9,4,40,,4.5,,72,85,69,18,1144800
EZ9 4P 50A,Easy9 MCB 4P 50A 4.5kA,Schneider Electric,MCB,Easy9,4,50,,4.5,,72,85,69,18,1869100
EZ9 4P 63A,Easy9 MCB 4P 63A 4.5kA,Schneider Electric,MCB,Easy9,4,63,,4.5,,72,85,69,18,1869100
iK60N 1P 6A,Acti9 iK60N MCB 1P 6A 6kA,Schneider Electric,MCB,iK60N,1,6,,6,,18,85,69,0,213400
iK60N 1P 10A,Acti9 iK60N MCB 1P 10A 6kA,Schneider Electric,MCB,iK60N,1,10,,6,,18,85,69,0,213400
iK60N 1P 16A,Acti9 iK60N MCB 1P 16A 6kA,Schneider Electric,MCB,iK60N,1,16,,6,,18,85,69,0,213400
iK60N 1P 20A,Acti9 iK60N MCB 1P 20A 6kA,Schneider Electric,MCB,iK60N,1,20,,6,,18,85,69,0,213400
iK60N 1P 25A,Acti9 iK60N MCB 1P 25A 6kA,Schneider Electric,MCB,iK60N,1,25,,6,,18,85,69,0,213400
iK60N 1P 32A,Acti9 iK60N MCB 1P 32A 6kA,Schneider Electric,MCB,iK60N,1,32,,6,,18,85,69,0,213400
iK60N 1P 40A,Acti9 iK60N MCB 1P 40A 6kA,Schneider Electric,MCB,iK60N,1,40,,6,,18,85,69,0,261800
iK60N 1P 50A,Acti9 iK60N MCB 1P 50A 6kA,Schneider Electric,MCB,iK60N,1,50,,6,,18,85,69,0,317900
iK60N 1P 63A,Acti9 iK60N MCB 1P 63A 6kA,Schneider Electric,MCB,iK60N,1,63,,6,,18,85,69,0,317900
iK60N 2P 6A,Acti9 iK60N MCB 2P 6A 6kA,Schneider Electric,MCB,iK60N,2,6,,6,,36,85,69,18,597500
iK60N 2P 10A,Acti9 iK60N MCB 2P 10A 6kA,Schneider Electric,MCB,iK60N,2,10,,6,,36,85,69,18,597500
iK60N 2P 16A,Acti9 iK60N MCB 2P 16A 6kA,Schneider Electric,MCB,iK60N,2,16,,6,,36,85,69,18,597500
iK60N 2P 20A,Acti9 iK60N MCB 2P 20A 6kA,Schneider Electric,MCB,iK60N,2,20,,6,,36,85,69,18,597500
iK60N 2P 25A,Acti9 iK60N MCB 2P 25A 6kA,Schneider Electric,MCB,iK60N,2,25,,6,,36,85,69,18,597500
iK60N 2P 32A,Acti9 iK60N MCB 2P 32A 6kA,Schneider Electric,MCB,iK60N,2,32,,6,,36,85,69,18,597500
iK60N 2P 40A,Acti9 iK60N MCB 2P 40A 6kA,Schneider Electric,MCB,iK60N,2,40,,6,,36,85,69,18,733000
iK60N 2P 50A,Acti9 iK60N MCB 2P 50A 6kA,Schneider Electric,MCB,iK60N,2,50,,6,,36,85,69,18,890100
iK60N 2P 63A,Acti9 iK60N MCB 2P 63A 6kA,Schneider Electric,MCB,iK60N,2,63,,6,,36,85,69,18,890100
iK60N 3P 6A,Acti9 iK60N MCB 3P 6A 6kA,Schneider Electric,MCB,iK60N,3,6,,6,,54,85,69,18,947500
iK60N 3P 10A,Acti9 iK60N MCB 3P 10A 6kA,Schneider Electric,MCB,iK60N,3,10,,6,,54,85,69,18,947500
iK60N 3P 16A,Acti9 iK60N MCB 3P 16A 6kA,Schneider Electric,MCB,iK60N,3,16,,6,,54,85,69,18,947500
iK60N 3P 20A,Acti9 iK60N MCB 3P 20A 6kA,Schneider Electric,MCB,iK60N,3,20,,6,,54,85,69,18,947500
iK60N 3P 25A,Acti9 iK60N MCB 3P 25A 6kA,Schneider Electric,MCB,iK60N,3,25,,6,,54,85,69,18,947500
iK60N 3P 32A,Acti9 iK60N MCB 3P 32A 6kA,Schneider Electric,MCB,iK60N,3,32,,6,,54,85,69,18,947500
iK60N 3P 40A,Acti9 iK60N MCB 3P 40A 6kA,Schneider Electric,MCB,iK60N,3,40,,6,,54,85,69,18,1162400
iK60N 3P 50A,Acti9 iK60N MCB 3P 50A 6kA,Schneider Electric,MCB,iK60N,3,50,,6,,54,85,69,18,1411500
iK60N 3P 63A,Acti9 iK60N MCB 3P 63A 6kA,Schneider Electric,MCB,iK60N,3,63,,6,,54,85,69,18,1411500
iK60N 4P 6A,Acti9 iK60N MCB 4P 6A 6kA,Schneider Electric,MCB,iK60N,4,6,,6,,72,85,69,18,1468200
iK60N 4P 10A,Acti9 iK60N MCB 4P 10A 6kA,Schneider Electric,MCB,iK60N,4,10,,6,,72,85,69,18,1468200
iK60N 4P 16A,Acti9 iK60N MCB 4P 16A 6kA,Schneider Electric,MCB,iK60N,4,16,,6,,72,85,69,18,1468200
iK60N 4P 20A,Acti9 iK60N MCB 4P 20A 6kA,Schneider Electric,MCB,iK60N,4,20,,6,,72,85,69,18,1468200
iK60N 4P 25A,Acti9 iK60N MCB 4P 25A 6kA,Schneider Electric,MCB,iK60N,4,25,,6,,72,85,69,18,1468200
iK60N 4P 32A,Acti9 iK60N MCB 4P 32A 6kA,Schneider Electric,MCB,iK60N,4,32,,6,,72,85,69,18,1468200
iK60N 4P 40A,Acti9 iK60N MCB 4P 40A 6kA,Schneider Electric,MCB,iK60N,4,40,,6,,72,85,69,18,1801200
iK60N 4P 50A,Acti9 iK60N MCB 4P 50A 6kA,Schneider Electric,MCB,iK60N,4,50,,6,,72,85,69,18,2187200
iK60N 4P 63A,Acti9 iK60N MCB 4P 63A 6kA,Schneider Electric,MCB,iK60N,4,63,,6,,72,85,69,18,2187200
iC60N 1P 6A,Acti9 iC60N MCB 1P 6A 6kA,Schneider Electric,MCB,iC60N,1,6,,6,,18,85,69,0,257400
iC60N 1P 10A,Acti9 iC60N MCB 1P 10A 6kA,Schneider Electric,MCB,iC60N,1,10,,6,,18,85,69,0,257400
iC60N 1P 16A,Acti9 iC60N MCB 1P 16A 6kA,Schneider Electric,MCB,iC60N,1,16,,6,,18,85,69,0,257400
iC60N 1P 20A,Acti9 iC60N MCB 1P 20A 6kA,Schneider Electric,MCB,iC60N,1,20,,6,,18,85,69,0,257400
iC60N 1P 25A,Acti9 iC60N MCB 1P 25A 6kA,Schneider Electric,MCB,iC60N,1,25,,6,,18,85,69,0,257400
iC60N 1P 32A,Acti9 iC60N MCB 1P 32A 6kA,Schneider Electric,MCB,iC60N,1,32,,6,,18,85,69,0,308000
iC60N 1P 40A,Acti9 iC60N MCB 1P 40A 6kA,Schneider Electric,MCB,iC60N,1,40,,6,,18,85,69,0,308000
iC60N 1P 50A,Acti9 iC60N MCB 1P 50A 6kA,Schneider Electric,MCB,iC60N,1,50,,6,,18,85,69,0,432300
iC60N 1P 63A,Acti9 iC60N MCB 1P 63A 6kA,Schneider Electric,MCB,iC60N,1,63,,6,,18,85,69,0,432300
iC60N 2P 6A,Acti9 iC60N MCB 2P 6A 6kA,Schneider Electric,MCB,iC60N,2,6,,6,,36,85,69,18,700100
iC60N 2P 10A,Acti9 iC60N MCB 2P 10A 6kA,Schneider Electric,MCB,iC60N,2,10,,6,,36,85,69,18,700100
iC60N 2P 16A,Acti9 iC60N MCB 2P 16A 6kA,Schneider Electric,MCB,iC60N,2,16,,6,,36,85,69,18,700100
iC60N 2P 20A,Acti9 iC60N MCB 2P 20A 6kA,Schneider Electric,MCB,iC60N,2,20,,6,,36,85,69,18,700100
iC60N 2P 25A,Acti9 iC60N MCB 2P 25A 6kA,Schneider Electric,MCB,iC60N,2,25,,6,,36,85,69,18,700100
iC60N 2P 32A,Acti9 iC60N MCB 2P 32A 6kA,Schneider Electric,MCB,iC60N,2,32,,6,,36,85,69,18,837800
iC60N 2P 40A,Acti9 iC60N MCB 2P 40A 6kA,Schneider Electric,MCB,iC60N,2,40,,6,,36,85,69,18,837800
iC60N 2P 50A,Acti9 iC60N MCB 2P 50A 6kA,Schneider Electric,MCB,iC60N,2,50,,6,,36,85,69,18,1175900
iC60N 2P 63A,Acti9 iC60N MCB 2P 63A 6kA,Schneider Electric,MCB,iC60N,2,63,,6,,36,85,69,18,1175900
iC60N 3P 6A,Acti9 iC60N MCB 3P 6A 6kA,Schneider Electric,MCB,iC60N,3,6,,6,,54,85,69,18,1063100
iC60N 3P 10A,Acti9 iC60N MCB 3P 10A 6kA,Schneider Electric,MCB,iC60N,3,10,,6,,54,85,69,18,1063100
iC60N 3P 16A,Acti9 iC60N MCB 3P 16A 6kA,Schneider Electric,MCB,iC60N,3,16,,6,,54,85,69,18,1063100
iC60N 3P 20A,Acti9 iC60N MCB 3P 20A 6kA,Schneider Electric,MCB,iC60N,3,20,,6,,54,85,69,18,1063100
iC60N 3P 25A,Acti9 iC60N MCB 3P 25A 6kA,Schneider Electric,MCB,iC60N,3,25,,6,,54,85,69,18,1063100
iC60N 3P 32A,Acti9 iC60N MCB 3P 32A 6kA,Schneider Electric,MCB,iC60N,3,32,,6,,54,85,69,18,1272000
iC60N 3P 40A,Acti9 iC60N MCB 3P 40A 6kA,Schneider Electric,MCB,iC60N,3,40,,6,,54,85,69,18,1272000
iC60N 3P 50A,Acti9 iC60N MCB 3P 50A 6kA,Schneider Electric,MCB,iC60N,3,50,,6,,54,85,69,18,1785400
iC60N 3P 63A,Acti9 iC60N MCB 3P 63A 6kA,Schneider Electric,MCB,iC60N,3,63,,6,,54,85,69,18,1785400
iC60N 4P 6A,Acti9 iC60N MCB 4P 6A 6kA,Schneider Electric,MCB,iC60N,4,6,,6,,72,85,69,18,1598500
iC60N 4P 10A,Acti9 iC60N MCB 4P 10A 6kA,Schneider Electric,MCB,iC60N,4,10,,6,,72,85,69,18,1598500
iC60N 4P 16A,Acti9 iC60N MCB 4P 16A 6kA,Schneider Electric,MCB,iC60N,4,16,,6,,72,85,69,18,1598500
iC60N 4P 20A,Acti9 iC60N MCB 4P 20A 6kA,Schneider Electric,MCB,iC60N,4,20,,6,,72,85,69,18,1598500
iC60N 4P 25A,Acti9 iC60N MCB 4P 25A 6kA,Schneider Electric,MCB,iC60N,4,25,,6,,72,85,69,18,1598500
iC60N 4P 32A,Acti9 iC60N MCB 4P 32A 6kA,Schneider Electric,MCB,iC60N,4,32,,6,,72,85,69,18,1912700
iC60N 4P 40A,Acti9 iC60N MCB 4P 40A 6kA,Schneider Electric,MCB,iC60N,4,40,,6,,72,85,69,18,1912700
iC60N 4P 50A,Acti9 iC60N MCB 4P 50A 6kA,Schneider Electric,MCB,iC60N,4,50,,6,,72,85,69,18,2684600
iC60N 4P 63A,Acti9 iC60N MCB 4P 63A 6kA,Schneider Electric,MCB,iC60N,4,63,,6,,72,85,69,18,2684600
iC60H 1P 6A,Acti9 iC60H MCB 1P 6A 10kA,Schneider Electric,MCB,iC60H,1,6,,10,,18,85,69,0,467500
iC60H 1P 10A,Acti9 iC60H MCB 1P 10A 10kA,Schneider Electric,MCB,iC60H,1,10,,10,,18,85,69,0,467500
iC60H 1P 16A,Acti9 iC60H MCB 1P 16A 10kA,Schneider Electric,MCB,iC60H,1,16,,10,,18,85,69,0,467500
iC60H 1P 20A,Acti9 iC60H MCB 1P 20A 10kA,Schneider Electric,MCB,iC60H,1,20,,10,,18,85,69,0,467500
iC60H 1P 25A,Acti9 iC60H MCB 1P 25A 10kA,Schneider Electric,MCB,iC60H,1,25,,10,,18,85,69,0,467500
iC60H 1P 32A,Acti9 iC60H MCB 1P 32A 10kA,Schneider Electric,MCB,iC60H,1,32,,10,,18,85,69,0,575000
iC60H 1P 40A,Acti9 iC60H MCB 1P 40A 10kA,Schneider Electric,MCB,iC60H,1,40,,10,,18,85,69,0,575000
iC60H 1P 50A,Acti9 iC60H MCB 1P 50A 10kA,Schneider Electric,MCB,iC60H,1,50,,10,,18,85,69,0,771400
iC60H 1P 63A,Acti9 iC60H MCB 1P 63A 10kA,Schneider Electric,MCB,iC60H,1,63,,10,,18,85,69,0,771400
iC60H 2P 6A,Acti9 iC60H MCB 2P 6A 10kA,Schneider Electric,MCB,iC60H,2,6,,10,,36,85,69,18,1561400
iC60H 2P 10A,Acti9 iC60H MCB 2P 10A 10kA,Schneider Electric,MCB,iC60H,2,10,,10,,36,85,69,18,1561400
iC60H 2P 16A,Acti9 iC60H MCB 2P 16A 10kA,Schneider Electric,MCB,iC60H,2,16,,10,,36,85,69,18,1561400
iC60H 2P 20A,Acti9 iC60H MCB 2P 20A 10kA,Schneider Electric,MCB,iC60H,2,20,,10,,36,85,69,18,1561400
iC60H 2P 25A,Acti9 iC60H MCB 2P 25A 10kA,Schneider Electric,MCB,iC60H,2,25,,10,,36,85,69,18,1561400
iC60H 2P 32A,Acti9 iC60H MCB 2P 32A 10kA,Schneider Electric,MCB,iC60H,2,32,,10,,36,85,69,18,1920600
iC60H 2P 40A,Acti9 iC60H MCB 2P 40A 10kA,Schneider Electric,MCB,iC60H,2,40,,10,,36,85,69,18,1920600
iC60H 2P 50A,Acti9 iC60H MCB 2P 50A 10kA,Schneider Electric,MCB,iC60H,2,50,,10,,36,85,69,18,2576400
iC60H 2P 63A,Acti9 iC60H MCB 2P 63A 10kA,Schneider Electric,MCB,iC60H,2,63,,10,,36,85,69,18,2576400
iC60H 3P 6A,Acti9 iC60H MCB 3P 6A 10kA,Schneider Electric,MCB,iC60H,3,6,,10,,54,85,69,18,2426300
iC60H 3P 10A,Acti9 iC60H MCB 3P 10A 10kA,Schneider Electric,MCB,iC60H,3,10,,10,,54,85,69,18,2426300
iC60H 3P 16A,Acti9 iC60H MCB 3P 16A 10kA,Schneider Electric,MCB,iC60H,3,16,,10,,54,85,69,18,2426300
iC60H 3P 20A,Acti9 iC60H MCB 3P 20A 10kA,Schneider Electric,MCB,iC60H,3,20,,10,,54,85,69,18,2426300
iC60H 3P 25A,Acti9 iC60H MCB 3P 25A 10kA,Schneider Electric,MCB,iC60H,3,25,,10,,54,85,69,18,2426300
iC60H 3P 32A,Acti9 iC60H MCB 3P 32A 10kA,Schneider Electric,MCB,iC60H,3,32,,10,,54,85,69,18,2984400
iC60H 3P 40A,Acti9 iC60H MCB 3P 40A 10kA,Schneider Electric,MCB,iC60H,3,40,,10,,54,85,69,18,2984400
iC60H 3P 50A,Acti9 iC60H MCB 3P 50A 10kA,Schneider Electric,MCB,iC60H,3,50,,10,,54,85,69,18,4003400
iC60H 3P 63A,Acti9 iC60H MCB 3P 63A 10kA,Schneider Electric,MCB,iC60H,3,63,,10,,54,85,69,18,4003400
iC60H 4P 6A,Acti9 iC60H MCB 4P 6A 10kA,Schneider Electric,MCB,iC60H,4,6,,10,,72,85,69,18,3361300
iC60H 4P 10A,Acti9 iC60H MCB 4P 10A 10kA,Schneider Electric,MCB,iC60H,4,10,,10,,72,85,69,18,3361300
iC60H 4P 16A,Acti9 iC60H MCB 4P 16A 10kA,Schneider Electric,MCB,iC60H,4,16,,10,,72,85,69,18,3361300
iC60H 4P 20A,Acti9 iC60H MCB 4P 20A 10kA,Schneider Electric,MCB,iC60H,4,20,,10,,72,85,69,18,3361300
iC60H 4P 25A,Acti9 iC60H MCB 4P 25A 10kA,Schneider Electric,MCB,iC60H,4,25,,10,,72,85,69,18,3361300
iC60H 4P 32A,Acti9 iC60H MCB 4P 32A 10kA,Schneider Electric,MCB,iC60H,4,32,,10,,72,85,69,18,4134400
iC60H 4P 40A,Acti9 iC60H MCB 4P 40A 10kA,Schneider Electric,MCB,iC60H,4,40,,10,,72,85,69,18,4134400
iC60H 4P 50A,Acti9 iC60H MCB 4P 50A 10kA,Schneider Electric,MCB,iC60H,4,50,,10,,72,85,69,18,5546200
iC60H 4P 63A,Acti9 iC60H MCB 4P 63A 10kA,Schneider Electric,MCB,iC60H,4,63,,10,,72,85,69,18,5546200
iC60L 1P 6A,Acti9 iC60L MCB 1P 6A 15kA,Schneider Electric,MCB,iC60L,1,6,,15,,18,85,69,0,713900
iC60L 1P 10A,Acti9 iC60L MCB 1P 10A 15kA,Schneider Electric,MCB,iC60L,1,10,,15,,18,85,69,0,713900
iC60L 1P 16A,Acti9 iC60L MCB 1P 16A 15kA,Schneider Electric,MCB,iC60L,1,16,,15,,18,85,69,0,713900
iC60L 1P 20A,Acti9 iC60L MCB 1P 20A 15kA,Schneider Electric,MCB,iC60L,1,20,,15,,18,85,69,0,713900
iC60L 1P 25A,Acti9 iC60L MCB 1P 25A 15kA,Schneider Electric,MCB,iC60L,1,25,,15,,18,85,69,0,713900
iC60L 1P 32A,Acti9 iC60L MCB 1P 32A 15kA,Schneider Electric,MCB,iC60L,1,32,,15,,18,85,69,0,878100
iC60L 1P 40A,Acti9 iC60L MCB 1P 40A 15kA,Schneider Electric,MCB,iC60L,1,40,,15,,18,85,69,0,878100
iC60L 1P 50A,Acti9 iC60L MCB 1P 50A 15kA,Schneider Electric,MCB,iC60L,1,50,,15,,18,85,69,0,1177900
iC60L 1P 63A,Acti9 iC60L MCB 1P 63A 15kA,Schneider Electric,MCB,iC60L,1,63,,15,,18,85,69,0,1177900
iC60L 2P 6A,Acti9 iC60L MCB 2P 6A 15kA,Schneider Electric,MCB,iC60L,2,6,,15,,36,85,69,18,2384400
iC60L 2P 10A,Acti9 iC60L MCB 2P 10A 15kA,Schneider Electric,MCB,iC60L,2,10,,15,,36,85,69,18,2384400
iC60L 2P 16A,Acti9 iC60L MCB 2P 16A 15kA,Schneider Electric,MCB,iC60L,2,16,,15,,36,85,69,18,2384400
iC60L 2P 20A,Acti9 iC60L MCB 2P 20A 15kA,Schneider Electric,MCB,iC60L,2,20,,15,,36,85,69,18,2384400
iC60L 2P 25A,Acti9 iC60L MCB 2P 25A 15kA,Schneider Electric,MCB,iC60L,2,25,,15,,36,85,69,18,2384400
iC60L 2P 32A,Acti9 iC60L MCB 2P 32A 15kA,Schneider Electric,MCB,iC60L,2,32,,15,,36,85,69,18,2932800
iC60L 2P 40A,Acti9 iC60L MCB 2P 40A 15kA,Schneider Electric,MCB,iC60L,2,40,,15,,36,85,69,18,2932800
iC60L 2P 50A,Acti9 iC60L MCB 2P 50A 15kA,Schneider Electric,MCB,iC60L,2,50,,15,,36,85,69,18,3934300
iC60L 2P 63A,Acti9 iC60L MCB 2P 63A 15kA,Schneider Electric,MCB,iC60L,2,63,,15,,36,85,69,18,3934300
iC60L 3P 6A,Acti9 iC60L MCB 3P 6A 15kA,Schneider Electric,MCB,iC60L,3,6,,15,,54,85,69,18,3705100
iC60L 3P 10A,Acti9 iC60L MCB 3P 10A 15kA,Schneider Electric,MCB,iC60L,3,10,,15,,54,85,69,18,3705100
iC60L 3P 16A,Acti9 iC60L MCB 3P 16A 15kA,Schneider Electric,MCB,iC60L,3,16,,15,,54,85,69,18,3705100
iC60L 3P 20A,Acti9 iC60L MCB 3P 20A 15kA,Schneider Electric,MCB,iC60L,3,20,,15,,54,85,69,18,3705100
iC60L 3P 25A,Acti9 iC60L MCB 3P 25A 15kA,Schneider Electric,MCB,iC60L,3,25,,15,,54,85,69,18,3705100
iC60L 3P 32A,Acti9 iC60L MCB 3P 32A 15kA,Schneider Electric,MCB,iC60L,3,32,,15,,54,85,69,18,4557300
iC60L 3P 40A,Acti9 iC60L MCB 3P 40A 15kA,Schneider Electric,MCB,iC60L,3,40,,15,,54,85,69,18,4557300
iC60L 3P 50A,Acti9 iC60L MCB 3P 50A 15kA,Schneider Electric,MCB,iC60L,3,50,,15,,54,85,69,18,6113500
iC60L 3P 63A,Acti9 iC60L MCB 3P 63A 15kA,Schneider Electric,MCB,iC60L,3,63,,15,,54,85,69,18,6113500
iC60L 4P 6A,Acti9 iC60L MCB 4P 6A 15kA,Schneider Electric,MCB,iC60L,4,6,,15,,72,85,69,18,5132900
iC60L 4P 10A,Acti9 iC60L MCB 4P 10A 15kA,Schneider Electric,MCB,iC60L,4,10,,15,,72,85,69,18,5132900
iC60L 4P 16A,Acti9 iC60L MCB 4P 16A 15kA,Schneider Electric,MCB,iC60L,4,16,,15,,72,85,69,18,5132900
iC60L 4P 20A,Acti9 iC60L MCB 4P 20A 15kA,Schneider Electric,MCB,iC60L,4,20,,15,,72,85,69,18,5132900
iC60L 4P 25A,Acti9 iC60L MCB 4P 25A 15kA,Schneider Electric,MCB,iC60L,4,25,,15,,72,85,69,18,5132900
iC60L 4P 32A,Acti9 iC60L MCB 4P 32A 15kA,Schneider Electric,MCB,iC60L,4,32,,15,,72,85,69,18,6313500
iC60L 4P 40A,Acti9 iC60L MCB 4P 40A 15kA,Schneider Electric,MCB,iC60L,4,40,,15,,72,85,69,18,6313500
iC60L 4P 50A,Acti9 iC60L MCB 4P 50A 15kA,Schneider Electric,MCB,iC60L,4,50,,15,,72,85,69,18,8469400
iC60L 4P 63A,Acti9 iC60L MCB 4P 63A 15kA,Schneider Electric,MCB,iC60L,4,63,,15,,72,85,69,18,8469400
C120N 1P 80A,Acti9 C120N MCB 1P 80A 10kA,Schneider Electric,MCB,C120N,1,80,,10,,18,85,69,0,1613700
C120N 1P 100A,Acti9 C120N MCB 1P 100A 10kA,Schneider Electric,MCB,C120N,1,100,,10,,18,85,69,0,1742800
C120N 1P 125A,Acti9 C120N MCB 1P 125A 10kA,Schneider Electric,MCB,C120N,1,125,,10,,18,85,69,0,1839600
C120N 2P 80A,Acti9 C120N MCB 2P 80A 10kA,Schneider Electric,MCB,C120N,2,80,,10,,36,85,69,18,3372600
C120N 2P 100A,Acti9 C120N MCB 2P 100A 10kA,Schneider Electric,MCB,C120N,2,100,,10,,36,85,69,18,3642400
C120N 2P 125A,Acti9 C120N MCB 2P 125A 10kA,Schneider Electric,MCB,C120N,2,125,,10,,36,85,69,18,3844800
C120N 3P 80A,Acti9 C120N MCB 3P 80A 10kA,Schneider Electric,MCB,C120N,3,80,,10,,54,85,69,18,5083200
C120N 3P 100A,Acti9 C120N MCB 3P 100A 10kA,Schneider Electric,MCB,C120N,3,100,,10,,54,85,69,18,5489800
C120N 3P 125A,Acti9 C120N MCB 3P 125A 10kA,Schneider Electric,MCB,C120N,3,125,,10,,54,85,69,18,5794800
C120N 4P 80A,Acti9 C120N MCB 4P 80A 10kA,Schneider Electric,MCB,C120N,4,80,,10,,72,85,69,18,6390300
C120N 4P 100A,Acti9 C120N MCB 4P 100A 10kA,Schneider Electric,MCB,C120N,4,100,,10,,72,85,69,18,6901500
C120N 4P 125A,Acti9 C120N MCB 4P 125A 10kA,Schneider Electric,MCB,C120N,4,125,,10,,72,85,69,18,7284900
C120H 1P 80A,Acti9 C120H MCB 1P 80A 15kA,Schneider Electric,MCB,C120H,1,80,,15,,18,85,69,0,1743500
C120H 1P 100A,Acti9 C120H MCB 1P 100A 15kA,Schneider Electric,MCB,C120H,1,100,,15,,18,85,69,0,1883000
C120H 1P 125A,Acti9 C120H MCB 1P 125A 15kA,Schneider Electric,MCB,C120H,1,125,,15,,18,85,69,0,1987600
C120H 2P 80A,Acti9 C120H MCB 2P 80A 15kA,Schneider Electric,MCB,C120H,2,80,,15,,36,85,69,18,3643900
C120H 2P 100A,Acti9 C120H MCB 2P 100A 15kA,Schneider Electric,MCB,C120H,2,100,,15,,36,85,69,18,3935400
C120H 2P 125A,Acti9 C120H MCB 2P 125A 15kA,Schneider Electric,MCB,C120H,2,125,,15,,36,85,69,18,4154100
